* FASER$\nu$2 $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 $\bar{\nu}_{\mu}$'
   IndexDataset = 140
   Reaction = 'CC nup'

   NData = 145
   NColumn = 6
   ColumnType = 'Flag',2*'Bin','Sigma',2*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_m14/nub_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 2*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat           uncor
  0        0.013910     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.013910    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.018570        7.400000    2.899346e-01        7.073197        2.728779
  1        0.018940       46.600000    3.010232e-01        2.890399       23.139634
  1        0.019500      127.900000    2.695877e-01       98.728933        6.071683
  0        0.019110     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.019110    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.025400        7.700000    2.507264e-01        6.922207        6.370846
  1        0.025920       52.400000    2.564484e-01        2.421565       19.526342
  1        0.026530      144.300000    2.305154e-01       31.238034        6.050629
  0        0.026255     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.026255    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.034570        8.400000    1.890166e-01        8.896548       14.292686
  1        0.035480       57.800000    1.817189e-01        2.329892       13.419241
  1        0.036210      169.000000    1.574345e-01       13.727743        9.342692
  0        0.036070     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.036070    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.045220        9.300000    1.080687e-01       22.512716       22.802264
  1        0.048500       62.800000    8.552636e-02        2.671541        5.683998
  1        0.049550      205.500000    6.903988e-02        8.372741       12.719289
  0        0.049555     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.049555    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.068080        7.000000    0.000000e+00        0.000000        0.000000
  1        0.066290       66.000000    7.440464e-02        2.434063        2.842373
  1        0.067850      259.900000    5.683292e-02        4.714862       14.181653
  0        0.068080     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.068080    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.093530        7.000000    0.000000e+00        0.000000        0.000000
  1        0.090920       67.500000    5.533501e-02        2.283764        3.487245
  1        0.092960      343.700000    3.877930e-02        3.221592       13.254496
  1        0.105040     1031.000000    1.710015e-02    12342.857143       28.571429
  0        0.093530    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.128500        7.000000    0.000000e+00        0.000000        0.000000
  1        0.124770       69.400000    2.617580e-02        2.716141        6.346335
  1        0.127340      452.900000    1.403783e-02        3.127923        9.876633
  1        0.135710     1102.300000    6.257488e-03      941.009743       20.460585
  0        0.128500    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.176540        7.000000    0.000000e+00        0.000000        0.000000
  1        0.171220       71.800000    1.983810e-02        2.996284       12.228358
  1        0.174030      559.600000    1.109686e-02        2.703217        3.728277
  1        0.181280     1195.500000    6.054803e-03      168.186575       36.407094
  0        0.176540    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.242530        7.000000    0.000000e+00        0.000000        0.000000
  1        0.234370       75.900000    1.515305e-02        3.348619       20.725449
  1        0.237210      632.700000    8.336812e-03        2.214634        1.254919
  1        0.245010     1328.700000    4.788506e-03       53.274243       37.186419
  0        0.242530    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.333190        7.000000    0.000000e+00        0.000000        0.000000
  1        0.319270       81.900000    7.694847e-03        5.290706       37.225329
  1        0.324150      659.200000    3.699133e-03        2.300769        1.587860
  1        0.332420     1557.900000    1.772964e-03       30.655649       21.514607
  0        0.333190    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.457745        7.000000    0.000000e+00        0.000000        0.000000
  1        0.424030       90.600000    3.561230e-03       13.291864       80.697204
  1        0.444900      663.900000    1.493482e-03        2.562375        6.842715
  1        0.453940     1936.800000    6.331404e-04       17.851823        1.177742
  0        0.457745    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.628865        7.000000    0.000000e+00        0.000000        0.000000
  0        0.628865       55.000000    0.000000e+00        0.000000        0.000000
  1        0.610400      673.400000    1.114551e-03        2.379185       12.691099
  1        0.622090     2502.200000    4.001290e-04        9.212701        4.017746
  0        0.628865    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.863950        7.000000    0.000000e+00        0.000000        0.000000
  0        0.863950       55.000000    0.000000e+00        0.000000        0.000000
  1        0.837720      688.500000    4.963637e-04        3.095943       17.885939
  1        0.853930     3304.700000    1.455459e-04        7.644146        6.680890
  0        0.863950    55000.000000    0.000000e+00        0.000000        0.000000
